Training with hyperparameters: alpha=0.5, lambda=0.0001
Training data: data/acic/acic_1-10_train_setting_13.npz
Test data:     data/acic/acic_1-10_test_setting_13.npz
Loaded data with shape [3601,55]
Defining graph...

Training on experiment 1/10...
1600	Obj: 20.066,	F: 5.362,	Cf: 2.815,	Imb: 0.094,	Val: 3.116,	ValImb: 0.1,	ValObj: 7.60
1700	Obj: 20.207,	F: 5.348,	Cf: 2.847,	Imb: 0.087,	Val: 3.351,	ValImb: 0.087,	ValObj: 8.90
1800	Obj: 18.033,	F: 5.085,	Cf: 2.293,	Imb: 0.079,	Val: 2.634,	ValImb: 0.084,	ValObj: 5.63
1900	Obj: 19.923,	F: 5.222,	Cf: 3.321,	Imb: 0.066,	Val: 3.720,	ValImb: 0.065,	ValObj: 11.25
2000	Obj: 15.381,	F: 4.677,	Cf: 2.272,	Imb: 0.054,	Val: 2.803,	ValImb: 0.053,	ValObj: 6.29
2100	Obj: 16.536,	F: 4.790,	Cf: 3.324,	Imb: 0.042,	Val: 3.638,	ValImb: 0.041,	ValObj: 10.11
2200	Obj: 17.985,	F: 5.088,	Cf: 2.123,	Imb: 0.045,	Val: 2.329,	ValImb: 0.046,	ValObj: 4.53
2300	Obj: 14.813,	F: 4.597,	Cf: 2.114,	Imb: 0.044,	Val: 2.286,	ValImb: 0.044,	ValObj: 4.35
2400	Obj: 11.785,	F: 3.950,	Cf: 3.336,	Imb: 0.048,	Val: 3.623,	ValImb: 0.051,	ValObj: 10.24
2500	Obj: 3.775,	F: 2.143,	Cf: 2.132,	Imb: 0.045,	Val: 2.250,	ValImb: 0.044,	ValObj: 4.32
2600	Obj: 3.676,	F: 2.136,	Cf: 2.230,	Imb: 0.044,	Val: 2.341,	ValImb: 0.043,	ValObj: 4.53
2700	Obj: 3.300,	F: 1.980,	Cf: 2.071,	Imb: 0.045,	Val: 2.340,	ValImb: 0.044,	ValObj: 4.60
2800	Obj: 2.867,	F: 1.851,	Cf: 2.013,	Imb: 0.043,	Val: 2.152,	ValImb: 0.042,	ValObj: 3.91
2900	Obj: 3.160,	F: 1.930,	Cf: 2.046,	Imb: 0.047,	Val: 2.242,	ValImb: 0.046,	ValObj: 4.28
2999	Obj: 3.346,	F: 2.046,	Cf: 2.157,	Imb: 0.042,	Val: 2.247,	ValImb: 0.041,	ValObj: 4.14
Saving result to results/acic/setting_13/results_20220102_174315-340563/...

Training on experiment 5/10...
0	Obj: 61.130,	F: 8.478,	Cf: 6.680,	Imb: 0.014,	Val: 8.178,	ValImb: 0.014,	ValObj: 58.82
100	Obj: 34.225,	F: 6.637,	Cf: 4.893,	Imb: 0.00065,	Val: 6.301,	ValImb: 0.0007,	ValObj: 32.40
200	Obj: 31.832,	F: 6.403,	Cf: 4.576,	Imb: 0.14,	Val: 6.065,	ValImb: 0.13,	ValObj: 29.97
300	Obj: 23.887,	F: 5.495,	Cf: 4.648,	Imb: 0.11,	Val: 5.397,	ValImb: 0.1,	ValObj: 24.12
400	Obj: 21.296,	F: 5.163,	Cf: 4.670,	Imb: 0.13,	Val: 5.181,	ValImb: 0.12,	ValObj: 22.27
500	Obj: 18.805,	F: 4.865,	Cf: 5.311,	Imb: 0.17,	Val: 4.806,	ValImb: 0.16,	ValObj: 19.13
600	Obj: 17.746,	F: 4.732,	Cf: 4.743,	Imb: 0.14,	Val: 4.652,	ValImb: 0.13,	ValObj: 17.98
700	Obj: 15.615,	F: 4.511,	Cf: 4.396,	Imb: 0.13,	Val: 4.366,	ValImb: 0.12,	ValObj: 15.29
800	Obj: 12.791,	F: 4.122,	Cf: 5.340,	Imb: 0.17,	Val: 4.104,	ValImb: 0.16,	ValObj: 13.03
900	Obj: 9.186,	F: 3.459,	Cf: 4.619,	Imb: 0.14,	Val: 3.473,	ValImb: 0.14,	ValObj: 9.46
1000	Obj: 8.461,	F: 3.309,	Cf: 4.511,	Imb: 0.13,	Val: 3.450,	ValImb: 0.13,	ValObj: 9.22
1100	Obj: 8.028,	F: 3.238,	Cf: 4.151,	Imb: 0.11,	Val: 3.309,	ValImb: 0.11,	ValObj: 8.47
